TestName,SubItem,SubSubItem,test time(s),Atlas_test_time(s),Atlas_SubItem,Atlas_Item,Is_Found,Commnet
Power,Discharge_Initial,PPBATT_VCC_DISCHARGE_DISCONNECT_3,0.005785,0.005389,Discharge_Initial_3,Power Discharge_Initial_3 PPBATT_VCC_DISCHARGE_DISCONNECT,Y,short time
Power,Discharge_Initial,PPVCC_MAIN_DISCHARGE_DISCONNECT_3,0.006900,0.006260,Discharge_Initial_3,Power Discharge_Initial_3 PPVCC_MAIN_DISCHARGE_DISCONNECT,Y,short time
Power,Discharge_Initial,PPVCC_HIGH_DISCHARGE_DISCONNECT_3,0.007515,0.005264,Discharge_Initial_3,Power Discharge_Initial_3 PPVCC_HIGH_DISCHARGE_DISCONNECT,Y,short time
Power,Discharge_Initial,SPK_BST_Discharge_Disable_3,0.006416,0.006497,Discharge_Initial_3,Power Discharge_Initial_3 SPK_BST_Discharge_Disable,Y,long time
Power,Discharge_Initial,SystemScheduler,0.007486+0.007031+0.007195+0.008636+0.008079+2.002435+0.007366+0.005785+0.006900+0.007515+0.006416,2.080925,,,,
,,,,,,,,
,,,,,,,,
Power,VoltageCheck_Safety_VBUS5V,BATT_POWER_ON,0.007105,0.008262,VoltageCheck_Safety_VBUS5V_1,Power VoltageCheck_Safety_VBUS5V_1 BATT_POWER_ON,Y,long time
Power,VoltageCheck_Safety_VBUS5V,DELAY_10MS_2,0.014034,0.017264,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_10MS_2,Y,long time
Power,VoltageCheck_Safety_VBUS5V,VBAT_SET_4V3,0.018522,0.016701,VoltageCheck_Safety_VBUS5V_1,Power VoltageCheck_Safety_VBUS5V_1 VBATT_SET_4V3,Y,short time
Power,VoltageCheck_Safety_VBUS5V,SystemScheduler,0.007105+0.014034+0.018522,0.042227,,,,
,,,,,,,,
,,,,,,,,
Power,On_Seq,ACE_SBU_Conn_SWD,0.008991,0.008712,On_Seq,Power On_Seq ACE_SBU_Conn_SWD,Y,short time
Power,On_Seq,Power_To_VDM,0.010955,0.010991,On_Seq,Power On_Seq Power_To_VDM,Y,long time
Power,On_Seq,DELAY_200MS_2,0.206975,0.214373,Switchover_PPVBUS_ORION_9V_VBUS5V,Power Switchover_PPVBUS_ORION_9V_VBUS5V DELAY_200MS_2,Y,long time
Power,On_Seq,PP5V0_TO_VDM_BOARD,0.007380,0.006987,On_Seq,Power On_Seq PP5V0_TO_VDM_BOARD,Y,short time
Power,On_Seq,Set_LDO_PP_5V0_ON,0.019008,0.018118,On_Seq,Power On_Seq Set_LDO_PP_5V0_ON,Y,short time
Power,On_Seq,Change_VDM_PDO_TO_2,0.014686,0.015920,On_Seq,Power On_Seq Change_VDM_PDO_TO_2,Y,long time
Power,On_Seq,Change_PDO2_TO_9V2A,0.015377,0.015166,On_Seq,Power On_Seq Change_PDO2_TO_9V2A,Y,short time
Power,On_Seq,DELAY_10MS_2,0.013978,0.017264,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_10MS_2,Y,long time
Power,On_Seq,USB_POWER_ON,0.008373,0.009297,On_Seq,Power On_Seq USB_POWER_ON,Y,long time
Power,On_Seq,DELAY_10MS_3,0.013436,0.019233,On_Seq,Power On_Seq DELAY_10MS_3,Y,long time
Power,On_Seq,PPVBUS_USB_EMI_VDM,0.008589,0.007403,On_Seq,Power On_Seq PPVBUS_USB_EMI_VDM,Y,short time
Power,On_Seq,VBUS_to_9V,0.019034,0.017546,On_Seq,Power On_Seq VBUS_to_9V,Y,short time
Power,On_Seq,Start_Dock,1.007269,1.012440,On_Seq,Power On_Seq Start_Dock,Y,long time
Power,On_Seq,DELAY_100mS_1,0.103176,0.113507,On_Seq,Power On_Seq DELAY_100mS,N,long time
Power,On_Seq,Enable_DC,0.012849,0.013690,On_Seq,Power On_Seq Enable_DC,Y,long time
Power,On_Seq,DELAY_1000mS_1,1.005382,1.015022,On_Seq,Power On_Seq DELAY_1000mS_1,Y,long time
Power,On_Seq,VDM_CC1_TO_ACE_CC1,0.008762,0.008716,On_Seq,Power On_Seq VDM_CC1_TO_ACE_CC1,Y,short time
Power,On_Seq,DELAY_1000MS_1,1.003149,1.012148,On_Seq,Power On_Seq DELAY_1000mS_2,N,long time
Power,On_Seq,SystemScheduler,0.008991+0.010955+0.206975+0.007380+0.019008+0.014686+0.015377+0.013978+0.008373+0.013436+0.008589+0.019034+1.007269+0.103176+0.012849+1.005382+0.008762+1.003149,3.536533,,,,
,,,,,,,,
,,,,,,,,
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,ACE_HReset_H,0.005672,0.005879,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V ACE_HReset_H,Y,long time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,ACE_SPI_To_Xavier,0.007765,0.007142,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V ACE_SPI_To_Xavier,Y,short time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,DELAY_100MS,0.106992,0.109984,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V DELAY_100MS,Y,long time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,ACE_Erase,10.264020,4.235425,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V ACE_Erase,Y,short short time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,DELAY_500MS,0.503721,0.511059,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V DELAY_500MS,Y,long time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,ACE_FWDL,2.498118,1.879485,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V ACE_FWDL,Y,short short time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,Check_ACE_FW_UUT,2.015654,0.000291,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V Check_ACE_FW_UUT,Y,short short time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,ACE_SPI_Disconnect,0.007967,0.007802,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V ACE_SPI_Disconnect,Y,short time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,ACE_HReset_L,0.005661,0.006176,AceFWDL_SPI_VBAT4V3_VBUS5V,USBC AceFWDL_SPI_VBAT4V3_VBUS5V ACE_HReset_L,Y,long time
USBC,AceFWDL_SPI_VBAT4V3_VBUS5V,SystemScheduler,0.005672+0.007765+0.106992+10.264020+0.503721+2.498118+2.015654+0.007967+0.005661,6.763243,,,,
,,,,,,,,
,,,,,,,,
USBC,ForceDFU_VDM,USB_POWER_OFF,0.008752,0.008854,ForceDFU_VDM,USBC ForceDFU_VDM USB_POWER_OFF,Y,long time
USBC,ForceDFU_VDM,PP5V0_TO_VDM_BOARD_DISCONNECT,0.006670,0.007274,ForceDFU_VDM,USBC ForceDFU_VDM PP5V0_TO_VDM_BOARD_DISCONNECT,Y,long time
USBC,ForceDFU_VDM,DELAY_1000MS_1,1.004230,1.015170,ForceDFU_VDM,USBC ForceDFU_VDM DELAY_1000MS_1,Y,long time
USBC,ForceDFU_VDM,PP5V0_TO_VDM_BOARD,0.007382,0.008043,ForceDFU_VDM,USBC ForceDFU_VDM PP5V0_TO_VDM_BOARD,Y,long time
USBC,ForceDFU_VDM,USB_POWER_ON,0.009035,0.008432,ForceDFU_VDM,USBC ForceDFU_VDM USB_POWER_ON,Y,short time
USBC,ForceDFU_VDM,DELAY_1000MS_4,1.003495,1.015170,ForceDFU_VDM,USBC ForceDFU_VDM DELAY_1000MS_1,N,long time
USBC,ForceDFU_VDM,Disable_ADVDM,0.013876,0.016811,ForceDFU_VDM,USBC ForceDFU_VDM Disable_ADVDM,Y,long time
USBC,ForceDFU_VDM,DELAY_1000MS_2,1.003383,1.015617,ForceDFU_VDM,USBC ForceDFU_VDM DELAY_1000MS_2,Y,long time
USBC,ForceDFU_VDM,Force_DFU,2.217496,0.017112,ForceDFU_VDM,USBC ForceDFU_VDM Force_DFU,Y,short short time
USBC,ForceDFU_VDM,FORCE_DFU_SET_1,2.677386,2.605065,ForceDFU_VDM,USBC ForceDFU_VDM FORCE_DFU_SET_1,Y,short time
USBC,ForceDFU_VDM,GPIO_FORCE_DFU,0.070258,17.685398,ForceDFU_VDM,USBC ForceDFU_VDM GPIO_FORCE_DFU,Y,long long time
USBC,ForceDFU_VDM,DELAY_1000MS_3,1.005864,1.013352,ForceDFU_VDM,USBC ForceDFU_VDM DELAY_1000MS_3,Y,long time
USBC,ForceDFU_VDM,GPIO_1V2_SOC2ACE_DFU_STATUS,0.110922,0.108963,ForceDFU_VDM,USBC ForceDFU_VDM GPIO_1V2_SOC2ACE_DFU_STATUS,Y,short time
USBC,ForceDFU_VDM,SystemScheduler,0.008752+0.006670+1.004230+0.007382+0.009035+1.003495+0.013876+1.003383+2.217496+2.677386+0.070258+1.005864+0.110922,24.525261,,,,
,,,,,,,,
,,,,,,,,
Process,Transition_Diags_DeadBattery2V5,VDM_CC1_TO_DISCONNECT,0.008714,0.007836,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 VDM_CC1_TO_DISCONNECT,Y,short time
Process,Transition_Diags_DeadBattery2V5,FORCE_DFU_SET_Discharge,5.951606,1.049630,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 FORCE_DFU_SET_Discharge,Y,short short time
Process,Transition_Diags_DeadBattery2V5,UUT_UART_ENABLE,0.006085,0.005665,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 UUT_UART_ENABLE,Y,short time
Process,Transition_Diags_DeadBattery2V5,Bellatrix_UART_ENABLE,0.005621,0.005231,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Bellatrix_UART_ENABLE,Y,short time
Process,Transition_Diags_DeadBattery2V5,VBAT_SET_2V5,0.887617,0.798629,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 VBATT_SET_2V5,Y,short time
Process,Transition_Diags_DeadBattery2V5,UVP_Enable,0.009814,0.009763,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 UVP_Enable,Y,short time
Process,Transition_Diags_DeadBattery2V5,DELAY_200MS_2,0.204113,0.213967,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_200MS,N,long time
Process,Transition_Diags_DeadBattery2V5,PP5V0_TO_VDM_BOARD,0.008777,0.007799,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 PP5V0_TO_VDM_BOARD,Y,short time
Process,Transition_Diags_DeadBattery2V5,Set_LDO_PP_5V0_ON,0.019251,0.018517,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Set_LDO_PP_5V0_ON,Y,short time
Process,Transition_Diags_DeadBattery2V5,DELAY_1000mS_2,1.006451,1.013023,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_1000MS_2,Y,long time
Process,Transition_Diags_DeadBattery2V5,VDM_CC1_TO_ACE_CC1_1,0.009313,0.008888,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 VDM_CC1_TO_ACE_CC1,N,short time
Process,Transition_Diags_DeadBattery2V5,DELAY_1500MS_1,1.503852,1.511592,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_1500MS_1,Y,long time
Process,Transition_Diags_DeadBattery2V5,Start_Dock,1.007494,1.007450,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Start_Dock,Y,short time
Process,Transition_Diags_DeadBattery2V5,DELAY_100mS_1,0.106199,0.114644,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_100MS_1,N,long time
Process,Transition_Diags_DeadBattery2V5,Enable_DC,0.013061,0.018771,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Enable_DC,Y,long time
Process,Transition_Diags_DeadBattery2V5,DELAY_1000mS_1,1.003394,1.012468,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_1000MS_1,Y,long time
Process,Transition_Diags_DeadBattery2V5,Enalble_ADVDM,0.014155,0.016090,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Enalble_ADVDM,Y,long time
Process,Transition_Diags_DeadBattery2V5,DELAY_2000MS_1,2.006814,2.011482,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_2000MS_1,Y,long time
Process,Transition_Diags_DeadBattery2V5,PD_Contract_Check_9V,0.009753,0.008776,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 PD_Contract_Check_9V,Y,short time
Process,Transition_Diags_DeadBattery2V5,PPVBUS_FB_DEBUG_1,0.327215,0.261271,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 PPVBUS_FB_DEBUG_1,Y,short time
Process,Transition_Diags_DeadBattery2V5,PP3V3_ACE_LDO_IBoot,0.102707,0.098050,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 PP3V3_ACE_LDO_IBoot,Y,short time
Process,Transition_Diags_DeadBattery2V5,PP3V3_S2_ACE_PARROT,0.102317,0.098371,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 PP3V3_S2_ACE_PARROT,Y,short time
Process,Transition_Diags_DeadBattery2V5,DELAY_1000MS_5,1.006326,1.014629,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DELAY_1000MS_5,Y,long time
Process,Transition_Diags_DeadBattery2V5,Dock_Connect_Detect,0.502738,0.000288,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Dock_Connect_Detect,Y,short short time
Process,Transition_Diags_DeadBattery2V5,DIAGS_ENTER,12.688641,12.869182,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 DIAGS_ENTER,Y,long long time
Process,Transition_Diags_DeadBattery2V5,Diags_Version,0.110067,0.061061,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 Diags_Version,Y,short time
Process,Transition_Diags_DeadBattery2V5,BATTERY_Voltage_FB,0.103273,0.096684,Transition_Diags_DeadBattery2V5,Process Transition_Diags_DeadBattery2V5 BATTERY_Voltage_FB,Y,short time
Process,Transition_Diags_DeadBattery2V5,SystemScheduler,0.008714+5.951606+0.006085+0.005621+0.887617+0.009814+0.204113+0.008777+0.019251+1.006451+0.009313+1.503852+1.007494+0.106199+0.013061+1.003394+0.014155+2.006814+0.009753+0.327215+0.102707+0.102317+1.006326+0.502738+12.688641+0.110067+0.103273,23.339757,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,Syscfg_SanityCheck_MLBSN,Format,0.022429,0.032533,Syscfg_SanityCheck_MLBSN,DUTInfo Syscfg_SanityCheck_MLBSN Format,Y,long time
DUTInfo,Syscfg_SanityCheck_MLBSN,SystemScheduler,0.022429,0.032533,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,MLBSN,Check,0.225751,0.027809,MLBSN,DUTInfo MLBSN Check,Y,short short time
DUTInfo,MLBSN,SystemScheduler,0.225751,0.027809,,,,
,,,,,,,,
,,,,,,,,
Process,CB,FCT_CB_Check,0.319105,0.017419,CB,Process CB FCT_CB_Check,Y,short short time
Process,CB,DFU_CB_Check,0.330127,0.017182,CB,Process CB DFU_CB_Check,Y,short short time
Process,CB,ICT_CB_Check,0.318178,0.073346,CB,Process CB ICT_CB_Check,Y,short short time
Process,CB,SystemScheduler,0.319105+0.330127+0.318178,0.107947,,,,
,,,,,,,,
,,,,,,,,
Process,Transition_Diags_VBAT4V3,VBAT_SET_4V3,0.016091,0.018629,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 VBATT_SET_4V3,Y,long time
Process,Transition_Diags_VBAT4V3,PPBATT_VCC_FB,0.103377,0.100408,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 PPBATT_VCC_FB,Y,short time
Process,Transition_Diags_VBAT4V3,Disable_SMC,0.023798,0.027541,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 Disable_SMC,Y,long time
Process,Transition_Diags_VBAT4V3,Syscfg_init,0.013391,0.017776,Transition_Diags_VBAT4V3,Process Transition_Diags_VBAT4V3 Syscfg_init,Y,long time
Process,Transition_Diags_VBAT4V3,SystemScheduler,0.016091+0.103377+0.023798+0.013391,0.164354,,,,
,,,,,,,,
,,,,,,,,
PMU,GPIOCheck,GPIO_POTOMAC_TO_PMU_WAKE_1V8_EN,0.012486,0.026319,GPIOCheck,PMU GPIOCheck GPIO_POTOMAC_TO_PMU_WAKE_1V8_EN,Y,long time
PMU,GPIOCheck,GPIO_POTOMAC_TO_PMU_WAKE_1V8_HIGH_1,0.104495,0.018476,GPIOCheck,PMU GPIOCheck GPIO_POTOMAC_TO_PMU_WAKE_1V8_HIGH_1,Y,short time
PMU,GPIOCheck,GPIO_POTOMAC_TO_SOC_TO_PMU_IRQ_L_HIGH,0.154962,0.028451,GPIOCheck,PMU GPIOCheck GPIO_POTOMAC_TO_SOC_TO_PMU_IRQ_L_HIGH,Y,short short time
PMU,GPIOCheck,SystemScheduler,0.012486+0.104495+0.154962,0.073246,,,,
,,,,,,,,
,,,,,,,,
Process,Transition_Diags_VBAT4V3,VDM_CC1_TO_DISCONNECT_1,0.009275,0.006804,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 VDM_CC1_TO_DISCONNECT_1,Y,short time
Process,Transition_Diags_VBAT4V3,Change_PDO_Count_TO_5,0.651197,0.653092,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Change_PDO_Count_TO_5,Y,long time
Process,Transition_Diags_VBAT4V3,Change_VDM_PDO_TO_4,0.015022,0.015505,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Change_VDM_PDO_TO_4,Y,long time
Process,Transition_Diags_VBAT4V3,5V_To_VDM_EXT,0.016311,0.015215,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 5V_To_VDM_EXT,Y,short time
Process,Transition_Diags_VBAT4V3,5V_To_VDM_EXT_2,0.016132,0.015523,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 5V_To_VDM_EXT_2,Y,short time
Process,Transition_Diags_VBAT4V3,5V_To_VDM_EXT_3,0.015950,0.015462,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 5V_To_VDM_EXT_3,Y,short time
Process,Transition_Diags_VBAT4V3,5V_To_VDM_EXT_4,0.016484,0.015339,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 5V_To_VDM_EXT_4,Y,short time
Process,Transition_Diags_VBAT4V3,Disable_USB_cable,0.016527,0.015522,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Disable_USB_cable,Y,short time
Process,Transition_Diags_VBAT4V3,PP5V0_TO_VDM_BOARD_DISCONNECT,0.008461,0.007146,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 PP5V0_TO_VDM_BOARD_DISCONNECT,Y,short time
Process,Transition_Diags_VBAT4V3,Set_LDO_PP_5V0_0V,0.019092,0.018844,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Set_LDO_PP_5V0_0V,Y,short time
Process,Transition_Diags_VBAT4V3,Set_VBUS_to_5V,0.018206,0.020682,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Set_VBUS_to_5V,Y,long time
Process,Transition_Diags_VBAT4V3,VDM_CC1_TO_ACE_CC1_2,0.008397,0.009688,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 VDM_CC1_TO_ACE_CC1_2,Y,long time
Process,Transition_Diags_VBAT4V3,DELAY_1000MS_6,1.002840,1.012718,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 DELAY_1000MS_6,Y,long time
Process,Transition_Diags_VBAT4V3,Dock_Connect_Detect_1,1.945721,2.011254,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Dock_Connect_Detect_1,Y,long time
Process,Transition_Diags_VBAT4V3,Send_Blank,0.024230,0.000727,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Send_Blank,Y,short time
Process,Transition_Diags_VBAT4V3,GPIO_POTOMAC_TO_PMU_WAKE_1V8_LOW,0.103277,0.016941,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 GPIO_POTOMAC_TO_PMU_WAKE_1V8_LOW,Y,short time
Process,Transition_Diags_VBAT4V3,PPVBUS_FB_DEBUG_2,0.325816,0.260341,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 PPVBUS_FB_DEBUG_2,Y,short time
Process,Transition_Diags_VBAT4V3,ACE_ready,0.134150,0.110763,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 ACE_ready,Y,short time
Process,Transition_Diags_VBAT4V3,PD_State_Check,2.424780,0.512157,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 PD_State_Check,Y,short short time
Process,Transition_Diags_VBAT4V3,Get_PerfState,0.124136,0.064625,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Get_PerfState,Y,short time
Process,Transition_Diags_VBAT4V3,Enter_Test_Mode_Sera,0.095411,0.105515,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Enter_Test_Mode_Sera,Y,long time
Process,Transition_Diags_VBAT4V3,Write_Reg_0x6862,0.011330,0.026512,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Write_Reg_0x6862,Y,long time
Process,Transition_Diags_VBAT4V3,Read_Reg_0x6862,0.067691,0.017967,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Read_Reg_0x6862,Y,short time
Process,Transition_Diags_VBAT4V3,Exit_Test_Mode_Sera,0.012356,0.018162,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Exit_Test_Mode_Sera,Y,long time
Process,Transition_Diags_VBAT4V3,Read_Reg_0x6862_1,0.066016,0.016699,Transition_Diags_VBAT4V3_1,Process Transition_Diags_VBAT4V3_1 Read_Reg_0x6862_1,Y,short time
Process,Transition_Diags_VBAT4V3,SystemScheduler,0.009275+0.651197+0.015022+0.016311+0.016132+0.015950+0.016484+0.016527+0.008461+0.019092+0.018206+0.008397+1.002840+1.945721+0.024230+0.103277+0.325816+0.134150+2.424780+0.124136+0.095411+0.011330+0.067691+0.012356+0.066016,4.983203,,,,
,,,,,,,,
,,,,,,,,
Power,SwitchOver_VBUS5V_NoOrionPWR,GPIO_3V3_ACE2ORION_ACC_PWR_EN_L_H,0.078198,0.030173,Switchover_VBUS5V_NoOrionPWR,Power Switchover_VBUS5V_NoOrionPWR GPIO_3V3_ACE2ORION_ACC_PWR_EN_L_H,Y,short time
Power,SwitchOver_VBUS5V_NoOrionPWR,B2A_ACC_PWR_PRESENT_L_H_Fix,0.113371,0.107995,Switchover_VBUS5V_NoOrionPWR,Power Switchover_VBUS5V_NoOrionPWR B2A_ACC_PWR_PRESENT_L_H_Fix,Y,short time
Power,SwitchOver_VBUS5V_NoOrionPWR,B2A_ACC_PWR_PRESENT_L_H_Diags,0.099074,0.046700,Switchover_VBUS5V_NoOrionPWR,Power Switchover_VBUS5V_NoOrionPWR B2A_ACC_PWR_PRESENT_L_H_Diags,Y,short time
Power,SwitchOver_VBUS5V_NoOrionPWR,SystemScheduler,0.078198+0.113371+0.099074,0.184868,,,,
,,,,,,,,
,,,,,,,,
PMU,Button_Sera,DBL_CLICK_DET_Low,0.145322,5.391310,Button_Sera,PMU Button_Sera DBL_CLICK_DET_Low,Y,long long time
PMU,Button_Sera,GPIO_BTN_ONOFF_L_TO_DISCONNECT_1,0.009160,0.008908,Button_Sera,PMU Button_Sera GPIO_BTN_ONOFF_L_TO_DISCONNECT_1,Y,short time
PMU,Button_Sera,GPIO_BTN_ONOFF_L_TO_GND_1,0.008618,0.008897,Button_Sera,PMU Button_Sera GPIO_BTN_ONOFF_L_TO_GND_1,Y,long time
PMU,Button_Sera,Delay_10MS_1,0.013627,0.021723,Button_Sera,PMU Button_Sera DELAY_10MS_1,N,long time
PMU,Button_Sera,GPIO_BTN_ONOFF_L_TO_DISCONNECT_2,0.009508,0.009475,Button_Sera,PMU Button_Sera GPIO_BTN_ONOFF_L_TO_DISCONNECT_2,Y,short time
PMU,Button_Sera,Delay_10MS_2,0.013495,0.020770,Button_Sera,PMU Button_Sera DELAY_10MS_2,N,long time
PMU,Button_Sera,GPIO_BTN_ONOFF_L_TO_GND_2,0.008232,0.010301,Button_Sera,PMU Button_Sera GPIO_BTN_ONOFF_L_TO_GND_2,Y,long time
PMU,Button_Sera,Delay_10MS_3,0.012270,0.019468,Button_Sera,PMU Button_Sera DELAY_10MS_3,Y,long time
PMU,Button_Sera,GPIO_BTN_ONOFF_L_TO_DISCONNECT_3,0.008988,0.010382,Button_Sera,PMU Button_Sera GPIO_BTN_ONOFF_L_TO_DISCONNECT_3,Y,long time
PMU,Button_Sera,Delay_1000MS_4,1.005557,0.000000,,,N,
PMU,Button_Sera,DBL_CLICK_DET_High,0.126594,0.028305,Button_Sera,PMU Button_Sera DBL_CLICK_DET_High,Y,short time
PMU,Button_Sera,SystemScheduler,0.145322+0.009160+0.008618+0.013627+0.009508+0.013495+0.008232+0.012270+0.008988+0.126594,5.529539,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,ProjectCode,Check,0.001416,0.000353,ProjectCode,DUTInfo ProjectCode check,Y,short time
DUTInfo,ProjectCode,SystemScheduler,0.001416,0.000353,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,Site,Check,0.001241,0.000402,Site,DUTInfo Site check,Y,short time
DUTInfo,Site,SystemScheduler,0.001241,0.000402,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,BoardID,Check,0.065404,0.013962,BoardID,DUTInfo BoardID Check,Y,short time
DUTInfo,BoardID,MLB_A_OR_MLB_B,0.001460,0.000299,BoardID,DUTInfo BoardID MLB_A_OR_MLB_B,Y,short time
DUTInfo,BoardID,SystemScheduler,0.065404+0.001460,0.014261,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,BootConfig,MLB_B,0.077958,0.024020,BootConfig,DUTInfo BootConfig MLB_B,Y,short time
DUTInfo,BootConfig,SystemScheduler,0.077958,0.024020,,,,
,,,,,,,,
,,,,,,,,
DUTInfo,BoardRevision,MLB,0.067339,0.017134,BoardRevision,DUTInfo BoardRevision MLB,Y,short time
DUTInfo,BoardRevision,SystemScheduler,0.067339,0.017134,,,,
,,,,,,,,
,,,,,,,,
SOC,Info,CHIPID,0.076947,0.028239,Info,SOC Info CHIPID,Y,short time
SOC,Info,DIE_ID,0.001538,0.000378,Info,SOC Info DIE_ID,Y,short time
SOC,Info,FUSEID,0.001079,0.000370,Info,SOC Info FUSEID,Y,short time
SOC,Info,ECID,0.001122,0.000316,Info,SOC Info ECID,Y,short time
SOC,Info,ECID_Compare,0.017847,0.005964,Info,SOC Info ECID_Compare,Y,short time
